MES;DIA;HORA;PROVINCIA;CANTON;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
FEBRERO;MIÉRCOLES;10:00 A 10:59;MANABÍ;TOSAGUA;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;MIÉRCOLES;08:00 A 08:59;MORONA SANTIAGO;MORONA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MIÉRCOLES;09:00 A 09:59;CHIMBORAZO;RIOBAMBA;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MIÉRCOLES;17:00 A 17:59;TUNGURAHUA;BAÑOS DE AGUA SANTA;RURAL;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MIÉRCOLES;08:00 A 08:59;ORELLANA;LORETO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MIÉRCOLES;10:00 A 10:59;NAPO;TENA;RURAL;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
FEBRERO;MIÉRCOLES;18:00 A 18:59;PICHINCHA;CAYAMBE;RURAL;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;MIÉRCOLES;08:00 A 08:59;ESMERALDAS;ESMERALDAS;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MIÉRCOLES;07:00 A 07:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;JUEVES;17:00 A 17:59;MANABÍ;JIPIJAPA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;21:00 A 21:59;MANABÍ;SUCRE;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;23:00 A 23:59;GUAYAS;PLAYAS;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;20:00 A 20:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;11:00 A 11:59;MANABÍ;ROCAFUERTE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;15:00 A 15:59;GUAYAS;DAULE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;13:00 A 13:59;EL ORO;EL GUABO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;05:00 A 05:59;MANABÍ;ROCAFUERTE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;05:00 A 05:59;SANTO DOMINGO DE LOS TSÁCHILAS;LA CONCORDIA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;00:00 A 00:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;07:00 A 07:59;BOLÍVAR;SAN MIGUEL;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;JUEVES;08:00 A 08:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;JUEVES;15:00 A 15:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;16:00 A 16:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;19:00 A 19:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;VIERNES;16:00 A 16:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;08:00 A 08:59;MANABÍ;PORTOVIEJO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;03:00 A 03:59;MANABÍ;MANTA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;20:00 A 20:59;MORONA SANTIAGO;SANTIAGO;RURAL;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;VIERNES;18:00 A 18:59;PICHINCHA;MEJIA;RURAL;1;0;1;VOLCAMIENTOS;EXCESO VELOCIDAD
FEBRERO;VIERNES;23:00 A 23:59;MANABÍ;CHONE;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;FACTORES CLIMÁTICOS
FEBRERO;VIERNES;22:00 A 22:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;14:00 A 14:59;IMBABURA;ANTONIO ANTE;RURAL;0;0;0;PÉRDIDA DE PISTA;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;20:00 A 20:59;MANABÍ;MONTECRISTI;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;20:00 A 20:59;AZUAY;SANTA ISABEL;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;22:00 A 22:59;MANABÍ;PORTOVIEJO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;17:00 A 17:59;MANABÍ;PORTOVIEJO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;17:00 A 17:59;GUAYAS;EL EMPALME;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;19:00 A 19:59;MANABÍ;SUCRE;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;16:00 A 16:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;20:00 A 20:59;GUAYAS;EL EMPALME;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;23:00 A 23:59;GUAYAS;SALITRE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;22:00 A 22:59;GUAYAS;PALESTINA;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;21:00 A 21:59;AZUAY;GUALACEO;RURAL;0;4;4;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;SÁBADO;22:00 A 22:59;GUAYAS;PLAYAS;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;05:00 A 05:59;GUAYAS;DAULE;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;21:00 A 21:59;GUAYAS;SIMON BOLIVAR;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;20:00 A 20:59;EL ORO;ARENILLAS;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;16:00 A 16:59;LOS RÍOS;BUENA FE;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;00:00 A 00:59;MANABÍ;MANTA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;10:00 A 10:59;EL ORO;EL GUABO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;07:00 A 07:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;SÁBADO;04:00 A 04:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;SÁBADO;03:00 A 03:59;TUNGURAHUA;PATATE;RURAL;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;03:00 A 03:59;MORONA SANTIAGO;GUALAQUIZA;RURAL;0;0;0;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
FEBRERO;SÁBADO;12:00 A 12:59;PASTAZA;PASTAZA;RURAL;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;23:00 A 23:59;TUNGURAHUA;QUERO;RURAL;0;1;1;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS
FEBRERO;SÁBADO;11:00 A 11:59;LOS RÍOS;PUEBLOVIEJO;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;17:00 A 17:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;20:00 A 20:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;03:00 A 03:59;ZAMORA CHINCHIPE;YANTZAZA;RURAL;1;0;1;ATROPELLOS;FACTORES CLIMÁTICOS
FEBRERO;SÁBADO;10:00 A 10:59;CHIMBORAZO;RIOBAMBA;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;18:00 A 18:59;CHIMBORAZO;RIOBAMBA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;01:00 A 01:59;CHIMBORAZO;GUANO;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;22:00 A 22:59;MANABÍ;CHONE;RURAL;0;0;0;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
FEBRERO;SÁBADO;10:00 A 10:59;LOS RÍOS;QUEVEDO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;23:00 A 23:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;18:00 A 18:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;18:00 A 18:59;ORELLANA;LA JOYA DE LOS SACHAS;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;20:00 A 20:59;BOLÍVAR;GUARANDA;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;15:00 A 15:59;ESMERALDAS;ESMERALDAS;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;20:00 A 20:59;IMBABURA;SAN MIGUEL DE URCUQUI;RURAL;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;06:00 A 06:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;DAÑOS MECÁNICOS
FEBRERO;SÁBADO;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;OTRAS CAUSAS
FEBRERO;SÁBADO;01:00 A 01:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;19:00 A 19:59;MANABÍ;ROCAFUERTE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;19:00 A 19:59;GUAYAS;EL EMPALME;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;20:00 A 20:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;21:00 A 21:59;AZUAY;CUENCA;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;03:00 A 03:59;GUAYAS;EL TRIUNFO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;20:00 A 20:59;GUAYAS;BALAO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;19:00 A 19:59;MANABÍ;PORTOVIEJO;RURAL;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;22:00 A 22:59;EL ORO;ARENILLAS;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;09:00 A 09:59;MANABÍ;PORTOVIEJO;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;11:00 A 11:59;GUAYAS;NARANJAL;RURAL;0;1;1;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;16:00 A 16:59;GUAYAS;NARANJAL;RURAL;0;5;5;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;12:00 A 12:59;MANABÍ;PORTOVIEJO;RURAL;0;3;3;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;19:00 A 19:59;LOS RÍOS;BABA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;04:00 A 04:59;AZUAY;SANTA ISABEL;RURAL;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;01:00 A 01:59;MANABÍ;PORTOVIEJO;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;06:00 A 06:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;14:00 A 14:59;GUAYAS;NARANJAL;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;02:00 A 02:59;EL ORO;EL GUABO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;01:00 A 01:59;MANABÍ;SUCRE;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;00:00 A 00:59;GUAYAS;ISIDRO AYORA;RURAL;1;0;1;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;07:00 A 07:59;LOS RÍOS;BUENA FE;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;07:00 A 07:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;05:00 A 05:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;04:00 A 04:59;GUAYAS;GUAYAQUIL;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;05:00 A 05:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;04:00 A 04:59;MORONA SANTIAGO;SUCUA;RURAL;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;03:00 A 03:59;LOS RÍOS;BABAHOYO;RURAL;2;0;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;01:00 A 01:59;LOS RÍOS;QUEVEDO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;09:00 A 09:59;MORONA SANTIAGO;MORONA;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;13:00 A 13:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;13:00 A 13:59;NAPO;TENA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;15:00 A 15:59;CHIMBORAZO;GUANO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;16:00 A 16:59;MORONA SANTIAGO;SAN JUAN BOSCO;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;16:00 A 16:59;ESMERALDAS;ESMERALDAS;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;09:00 A 09:59;EL ORO;MACHALA;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;08:00 A 08:59;EL ORO;MACHALA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;08:00 A 08:59;LOJA;LOJA;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;03:00 A 03:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;21:00 A 21:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;15:00 A 15:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;05:00 A 05:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;1;1;2;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;06:00 A 06:59;AZUAY;CUENCA;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;17:00 A 17:59;AZUAY;CUENCA;RURAL;0;4;4;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;13:00 A 13:59;LOS RÍOS;VENTANAS;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;21:00 A 21:59;GUAYAS;BALZAR;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;21:00 A 21:59;GUAYAS;GUAYAQUIL;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;17:00 A 17:59;LOS RÍOS;BABAHOYO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;13:00 A 13:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;11:00 A 11:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;13:00 A 13:59;AZUAY;CUENCA;RURAL;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;LUNES;02:00 A 02:59;AZUAY;CUENCA;RURAL;0;6;6;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;LUNES;06:00 A 06:59;GUAYAS;MILAGRO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;03:00 A 03:59;GUAYAS;EL TRIUNFO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;02:00 A 02:59;MORONA SANTIAGO;MORONA;RURAL;0;2;2;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;06:00 A 06:59;ESMERALDAS;ATACAMES;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;LUNES;07:00 A 07:59;ZAMORA CHINCHIPE;ZAMORA;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;09:00 A 09:59;MANABÍ;CHONE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;10:00 A 10:59;TUNGURAHUA;QUERO;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;16:00 A 16:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;12;12;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;LUNES;20:00 A 20:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;14:00 A 14:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;19:00 A 19:59;ESMERALDAS;ESMERALDAS;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;09:00 A 09:59;PASTAZA;PASTAZA;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;14:00 A 14:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;07:00 A 07:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;2;2;VOLCAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;LUNES;00:00 A 00:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;16:00 A 16:59;GUAYAS;NOBOL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;18:00 A 18:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;18:00 A 18:59;SANTA ELENA;SANTA ELENA;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;23:00 A 23:59;GUAYAS;NARANJAL;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;17:00 A 17:59;MANABÍ;CHONE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;14:00 A 14:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;09:00 A 09:59;MANABÍ;ROCAFUERTE;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;MARTES;06:00 A 06:59;LOS RÍOS;VALENCIA;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
